group,dimension,category,record_count
대화체,상황,회의실 사용이 불가한 이유와 방안에 대해 물어보는 상황,4
대화체,상황,연구 발표회에 참석한 직원과 얘기하는 상황,4
대화체,상황,거래처 방문 일정 취소 및 이유에 대해 물어보는 상황,4
대화체,상황,해외지사의 방문 시간 및 인원 파악에 대해 물어보는 상황,4
대화체,상황,동료에게 거래처 연락처에 대해 묻는 상황,8
대화체,상황,옷가게 (수선 요청),4
대화체,상황,응급 상황 (식당에서 알러지가 심한 손님),4
대화체,소분류,미용,32
대화체,상황,"미용실에서 (가격 문의, 스타일 문의, 미용, 항의)",32
대화체,상황,동반애견/펫샵,32
대화체,소분류,호텔,44
대화체,상황,"호텔 (체크인, 항의, 부대시설 문의, 가격 문의)",40
대화체,상황,호텔 직원한테 근처 맛집에 대한 문의,4
대화체,소분류,신발가게,4
대화체,상황,신발가게에서 신발 착용해보기,4
대화체,소분류,외식,36
대화체,상황,"식당에서 (메뉴, 항의, 알러지)",32
대화체,상황,식당에서 친구와 메뉴 고르기,4
대화체,상황,인사관리 (입사자 안내),4
대화체,상황,인사관리(여름휴가 문의),4
대화체,상황,인사관리(인사관련 서류 발급),4
대화체,상황,인사관리(육아휴직),4
대화체,상황,인사관리(퇴사하는 상황),4
대화체,상황,마케팅/홍보(신상품 광고시안 확인),4
대화체,상황,마케팅/홍보(광고 반응 확인),4
대화체,상황,마케팅/홍보(오프라인 이벤트 아이디어 제시),4
대화체,상황,인사관리(학자금 대출 원천징수),4
대화체,상황,인사관리(전 사원 정보 요청),4
대화체,상황,인사관리(실업급여 관련 요청),4
대화체,상황,인사관리(학자금 신청),4
대화체,상황,인사관리(근태관리-경조사),20
대화체,상황,인사관리(연차관리),24
대화체,상황,인사관리(연봉협상_이직시),8
대화체,상황,인사관리(이직 시),4
대화체,상황,인사관리(개인정보 수정),12
대화체,상황,다과 준비,4
대화체,상황,층별 안내,8
대화체,상황,정수기 물통 교체,4
대화체,상황,명찰 교체 문의하는 상황,4
대화체,상황,출입증 발급,4
대화체,상황,"예약, 입구, 자리잡기",40
대화체,상황,문화 행사 추천,12
대화체,상황,여행 준비 과정,4
대화체,상황,여행 마트 장보기,12
대화체,상황,"cs / 고객상담 (고객 요청 대응: 취소, 반품, 결함 등)",56
대화체,상황,관공서 / 행정 업무 보는 상황,16
대화체,상황,좋아하는 음식을 물으며 식사 제의하는 상황,4
대화체,상황,한식과 양식 중 선호음식을 묻는 상황,4
대화체,상황,점심 대접을 위해 음식점을 정하는 상황,4
대화체,상황,요즘 관심있는 음식을 같이 먹으러 가는 상황,4
대화체,상황,점심식사 제의를 했지만 이미 도시락을 챙겨온 상황,4
대화체,상황,식사 제의를 했지만 이미 식사를 마친 상황,4
대화체,상황,저번에 간 식당이 별로라 배달음식을 시키는 상황,4
대화체,상황,밖에서 피자를 먹고 들어가는 상황,4
대화체,상황,음식점을 추천하고 같이 가는 상황,4
대화체,상황,같이 외식하러 맛집으로 가는 상황,4
대화체,상황,같이 식사 못하게 되어 나중에 차를 마시기로 약속하는 상황,4
대화체,상황,식당 자리 예약을 하는 상황,4
대화체,상황,식당 예약하면서 어린의 의자를 부탁하는 상황,4
대화체,상황,창가 자리로 예약을 하는 상황,4
대화체,상황,예약을 하려는 데 자리가 없어 시간조정을 하는 상황,4
대화체,상황,선호하는 좌석으로 자리를 옮기는 상황,4
대화체,상황,어린이가 있어 조용한 자리로 옮기는 상황,4
대화체,상황,소란스러운 자리를 피해 자리 잡는 상황,4
대화체,상황,입구에서 일행을 기다리다가 먼저 들어가는 상황,4
대화체,상황,예약을 하지 않아 자리가 날 때까지 기다니는 상황,4
대화체,상황,금연석이나 테라스로 자리를 부탁하는 상황,4
대화체,상황,같이 가기로 한 식당 입구에서 만나자고 약속하는 상황,4
대화체,상황,먼저 식당에 도착해 일행을 기다리는 상황,4
대화체,상황,식당 예약하는 데 이미 만석인 상황,4
대화체,상황,음식 포장을 하는데 음식이 바뀐 상황,4
대화체,상황,매장에서 식사를 하고 포장도 부탁한 상황,4
대화체,상황,포장을 하며 음식 값을 할인 받은 상황,4
대화체,상황,배달 시키려고 했지만 방문 포장만 가능한 상황,4
대화체,상황,배달 시키며 쿠폰을 사용하는 상황,4
대화체,상황,배달 주문했지만 배달이 오지 않는 상황,4
대화체,상황,쿠폰 사용을 미리 말하지 않아 문제가 생긴 상황,4
대화체,상황,음식을 포장할테니 할인을 요구하는 상황,4
대화체,상황,배달이 잘 못 온 상황,4
대화체,상황,포장 음식을 고르고 젓가락을 더 달라고 부탁하는 상황,4
대화체,상황,메뉴판에서 메뉴를 고른 후 주문하는 상황,4
대화체,상황,영어 메뉴판을 요구하는 상황,4
대화체,상황,외국인을 위한 메뉴판을 가져다 주는 상황,4
대화체,상황,메뉴를 못 골라 주문이 늦어지는 상황,4
대화체,상황,처음 매장 방문으로 주문이 어려운 상황,8
대화체,상황,매장 방문이 처음으로 메뉴를 추천 받는 상황,4
대화체,상황,인기 메뉴를 주문하는 상황,12
대화체,상황,메뉴 고르기가 어려워 추천 받는 상황,8
대화체,상황,시간이 없어 빠르게 나오는 음식을 주문하는 상황,4
대화체,상황,메뉴에 대한 설명을 물어보는 상황,4
대화체,상황,음식의 양이 적당한지 묻는 상황,4
대화체,상황,새우를 까는 방법을 배우는 상황,4
대화체,상황,뜨거운 국물 요리를 추천받는 상황,4
대화체,상황,특선 요리를 같이 먹기를 권하는 상황,4
대화체,상황,못 먹는 음식을 피해 음식을 추천받는 상황,4
대화체,상황,음식의 양에 맞춰 적당한 주문을 하는 상황,4
대화체,상황,스테이크 익힘 정도를 고르는 상황,4
대화체,상황,맛있는 음식을 추천 받는 상황,4
대화체,상황,각각 다른 메뉴를 고르고 나눠먹자는 상황,4
대화체,상황,후식을 기대하고 주문하는 상황,4
대화체,상황,직접 담근 에이드를 파는 가게라서 맛을 기대하는 상황,4
대화체,상황,음료와 후식을 고르는 상황,4
대화체,상황,상황에 맞게 후식을 정하는 상황,4
대화체,상황,요즘 좋아하는 후식을 고르는 상황,8
대화체,상황,시그니처 음료를 고르는 상황,4
대화체,상황,다른 테이블이 먹고 있는 음식을 따라서 주문하는 상황,4
대화체,상황,음료는 주문하지 않는 상황,4
대화체,상황,디저트를 고르는 상황,4
대화체,상황,못 먹는 음식을 피하려는 상황,4
대화체,상황,숙취때문에 속이 편한 음식을 찾는 상황,4
대화체,상황,아무거나 잘 먹는 식성에 대해 이야기하는 상황,4
대화체,상황,고기를 먹지 않는 채식주의자라고 말하는 상황,4
대화체,상황,알레르기가 있는 음식에 대해 말하는 상황,4
대화체,상황,향신료에 민감해서 피하려는 상황,4
대화체,상황,자극적이지 않은 음식을 고르겨는 상황,4
대화체,상황,느끼한 맛을 싫어해 그런 음식을 피하려는 상황,4
대화체,상황,건강에 해로운 짠 음식을 피하려는 상황,4
대화체,상황,매운 음식을 좋아하지 않지만 잘 먹은 상황,4
대화체,상황,복숭아 알레르기 때문에 후식을 바꾸는 상황,4
대화체,상황,땅콩 알레르기 때문에 피하려는 상황,4
대화체,상황,채식주의자에 대해 말하는 상황,4
대화체,상황,두 가지 음식 중에서 고르는 상황,4
대화체,상황,많은 식당 중에서 어디로 갈지 정하는 상황,4
대화체,상황,좀 더 익숙한 음식에 대해 말하는 상황,4
대화체,상황,한식당에 와서 가장 맛있는 음식에 대해 말하는 상황,4
대화체,상황,대만에서 먹을 음식을 추천하는 상황,4
대화체,상황,추가 주문을 위해 메뉴판을 요청하는 상황,4
대화체,상황,식당에서 추가 요청을 하는 상황,4
대화체,상황,음식이 튈까봐 앞지마를 요구하는 상황,4
대화체,상황,음식을 덜어먹을 작은 접시를 요구하는 상황,4
대화체,상황,반찬을 더 요구하는 상황,4
대화체,상황,육수를 더 부어달라고 하는 상황,4
대화체,상황,담배를 피우려고 재떨이를 요구하는 상황,4
대화체,상황,음료 리필을 부탁하는 상황,4
대화체,상황,숟가락과 물을 부탁하는 상황,4
대화체,상황,어린이용 의자와 수저를 부탁하는 상황,4
대화체,상황,추가 주문을 위해 메뉴 추천을 받는 상황,4
대화체,상황,어린이가 사용할 포크를 요구하는 상황,4
대화체,상황,에어컨 방향 조절을 원하는 상황,4
대화체,상황,식당이 더워서 에어컨을 켜 달라고 하는 상황,4
대화체,상황,식당이 추워서 에어컨을 꺼 달라고 하는 상황,4
대화체,상황,히터 바람을 조정해 달라고 하는 상황,4
대화체,상황,선풍기를 가져와 틀어달라는 상황,4
대화체,상황,맛있는 요리를 다음에도 같이 먹자는 상황,4
대화체,상황,식당 분위기과 맛을 칭찬하는 상황,8
대화체,상황,음식이 짜서 실망한 상황,4
대화체,상황,음식이 너무 싱거워서 실망한 상황,4
대화체,상황,생선 비린내 때문에 실망한 상황,4
대화체,상황,음식이 맛있어서 기분이 좋은 상황,8
대화체,상황,향신료가 강해 입맛에 맞지 않은 상황,4
대화체,상황,볶음밥의 쌀을 신기하게 느끼는 상황,4
대화체,상황,요리가 별로라서 입맛에 맞지 않는 상황,4
대화체,상황,요기가 만족스러운 상황,8
대화체,상황,감자튀김이 딱딱해서 실망한 상황,4
대화체,상황,훌륭한 서비스를 가졌지만 고기들이 타서 나온 상황,4
대화체,상황,면 요리를 좋아하지 않음에도 맛있는 상황,4
대화체,상황,멕시코 음식점 음식이 마음에 든 상황,4
대화체,상황,만족스러운 식사를 한 상황,4
대화체,상황,너무 오래 기다려서 화가 난 상황,4
대화체,상황,테이블이 더러워서 화가 난 상황,4
대화체,상황,밥이 상해서 화가 난 상황,4
대화체,상황,음식을 너무 오래 기다려 화가 난 상황,8
대화체,상황,옆 쪽 테이블 음식이 먼저 나와버린 상황,4
대화체,상황,음식 안에 조개가 상해서 새로 부탁하는 상황,4
대화체,상황,옆 테이블과 요리가 바뀐 상황,4
대화체,상황,음식이 잘 못 나와버린 상황,4
대화체,상황,스테이크 익힘 정도가 잘 못 된 상황,4
대화체,상황,음식에서 머리카락이 나온 상황,4
대화체,상황,음식에서 이물질이 나온 상황,4
대화체,상황,접시가 더러운 상황,4
대화체,상황,옆 테이블이 시끄러워 불편한 상황,4
대화체,상황,옆 테이블 어린이들이 돌아다녀 자리를 바꾸는 상황,4
대화체,상황,신용 카드로 계산을 하는 상황,8
대화체,상황,계산을 각각 따로 하는 상황,4
대화체,상황,계산을 하며 남은 음식을 포장해가는 상황,4
대화체,상황,계산이 잘 못 되었다고 착각한 상황,4
대화체,상황,계산을 어디서 하는지 묻는 상황,4
대화체,상황,현금 계산을 하며 현금 영수증을 부탁하는 상황,4
대화체,상황,회원 적립을 하는 상황,4
대화체,상황,계산 착오가 생긴 상황,4
대화체,상황,계산서 입력을 잘 못 한 상황,4
대화체,상황,계산 하며 쿠폰을 만드는 상황,4
대화체,상황,거스름돈 계산을 잘 못 한 상황,4
대화체,상황,일행과 같이 계산을 하는 상황,4
대화체,상황,일행에게 음식 값을 내주는 상황,12
대화체,상황,패스트 푸드 점에서 음식을 주문하는 상황,28
대화체,상황,패스트 푸드 점에서 음식을 배달 시키는 상황,8
대화체,상황,배달이 늦어져 주문을 취소하고 싶은 상황,8
대화체,상황,배달이 늦어져도 주문을 진행하는 상황,4
대화체,상황,결제 방법을 고르는 상황,4
대화체,상황,재료 소진으로 다름 음식을 고르는 상황,4
대화체,상황,카페에서 음료를 주문 하는 상황,24
대화체,상황,카페에 음악 소리가 소란스러운 상황,4
대화체,상황,카페 음료가 잘 못 만들어진 상황,4
대화체,상황,사진 촬영을 부탁하는 상황,12
대화체,상황,사진 촬영이 금지된 상황,8
대화체,상황,사진 포즈에 대해서 이야기 하는 상황,8
대화체,상황,여행지에서 꼭 가봐야 할 곳을 추천하는 상황,4
대화체,상황,여행지 정보에 대해서 이야기 하는 상황,12
대화체,상황,여행지 맛집을 공유하는 상황,4
대화체,상황,입장료에 대해서 묻는 상황,4
대화체,상황,공연에 대해서 묻는 상황,4
대화체,상황,놀이 기구에 대해서 일행과 이야기하는 상황,4
대화체,상황,여행지에서 일행과 이야기 나누는 상황,4
대화체,상황,화장실이 어디에 있는지 묻는 상황,4
대화체,상황,여행지에서 주의 사항을 안내하는 상황,16
대화체,상황,영화관 좌석 확인을 하는 상황,8
대화체,상황,뒤쪽에서 좌석을 발로 차 화가 난 상황,4
대화체,상황,관람 중에 핸드폰 사용으로 화가 난 상황,4
대화체,상황,앞 사람의 모자 때문에 관람이 어려운 상황,4
대화체,상황,영화 배우에 대해 이야기하는 상황,4
